access_day,access_hour,product_name,category_name,department_name,total_views,unique_visitors
2017-12-12,8,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-12-12,8,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-12-12,8,lija women's mid-length panel golf shorts,golf shoes,outdoors ,1,1
2017-12-12,8,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-12,8,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-12-12,8,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-12-12,8,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-12-12,8,sole e25 elliptical,basketball,fitness ,1,1
2017-12-12,8,top flite women's 2017 xl hybrid,golf apparel,outdoors ,2,2
2017-12-12,8,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-12-12,9,adidas kids' f5 messi fg soccer cleat,baseball & softball,fitness ,1,1
2017-12-12,9,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-12,9,adidas men's germany black crest away tee,girls' apparel,golf ,1,1
2017-12-12,9,adidas youth germany black/red away match soc,girls' apparel,golf ,2,2
2017-12-12,9,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-12-12,9,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-12-12,9,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-12-12,9,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-12-12,9,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,3,3
2017-12-12,9,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,2,2
2017-12-12,9,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-12-12,9,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-12-12,9,team golf new england patriots putter grip,accessories,outdoors ,1,1
2017-12-12,9,the north face women's recon backpack,hunting & shooting,fan shop ,1,1
2017-12-12,10,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-12,10,cleveland golf women's 588 rtx cb satin chrom,golf apparel,outdoors ,2,1
2017-12-12,10,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-12-12,10,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-12-12,10,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-12-12,10,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-12,10,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-12-12,10,tyr boys' team digi jammer,girls' apparel,golf ,3,3
2017-12-12,10,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-12-12,11,adidas kids' f5 messi fg soccer cleat,baseball & softball,fitness ,2,2
2017-12-12,11,adidas kids' rg iii mid football cleat,featured shops,apparel ,3,3
2017-12-12,11,adidas men's germany black crest away tee,girls' apparel,golf ,1,1
2017-12-12,11,bridgestone e6 straight distance nfl carolina,electronics,outdoors ,1,1
2017-12-12,11,bridgestone e6 straight distance nfl tennesse,electronics,outdoors ,1,1
2017-12-12,11,lija women's button golf dress,golf shoes,outdoors ,1,1
2017-12-12,11,lija women's mid-length panel golf shorts,golf shoes,outdoors ,1,1
2017-12-12,11,mdgolf pittsburgh penguins putter,women's golf clubs,outdoors ,1,1
2017-12-12,11,nike men's cj elite 2 td football cleat,men's footwear,apparel ,2,2
2017-12-12,11,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-12-12,11,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,2,2
2017-12-12,11,ogio race golf shoes,golf bags & carts,outdoors ,1,1
2017-12-12,11,taylormade 2017 purelite stand bag,golf gloves,outdoors ,2,2
2017-12-12,11,the north face women's recon backpack,hunting & shooting,fan shop ,3,3
2017-12-12,11,tyr boys' team digi jammer,girls' apparel,golf ,2,2
2017-12-12,11,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-12-12,12,adidas kids' f5 messi fg soccer cleat,baseball & softball,fitness ,1,1
2017-12-12,12,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-12,12,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-12-12,12,cleveland golf collegiate my custom wedge 588,women's golf clubs,outdoors ,1,1
2017-12-12,12,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,3,3
2017-12-12,12,diamondback boys' insight 24 performance hybr,basketball,fitness ,1,1
2017-12-12,12,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-12-12,12,fitbit the one wireless activity & sleep trac,kids' golf clubs,outdoors ,1,1
2017-12-12,12,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-12-12,12,lija women's button golf dress,golf shoes,outdoors ,1,1
2017-12-12,12,merrell men's all out flash trail running sho,men's golf clubs,outdoors ,1,1
2017-12-12,12,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-12-12,12,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-12-12,12,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-12-12,12,ogio race golf shoes,golf bags & carts,outdoors ,3,3
2017-12-12,12,team golf pittsburgh steelers putter grip,accessories,outdoors ,1,1
2017-12-12,12,titleist pro v1x golf balls,electronics,outdoors ,1,1
2017-12-12,12,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-12-12,12,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-12-12,13,adidas kids' f5 messi fg soccer cleat,baseball & softball,fitness ,1,1
2017-12-12,13,cleveland golf collegiate my custom wedge 588,women's golf clubs,outdoors ,1,1
2017-12-12,13,hirzl women's soffft flex golf glove,golf balls,outdoors ,1,1
2017-12-12,13,merrell men's all out flash trail running sho,men's golf clubs,outdoors ,1,1
2017-12-12,13,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-12-12,13,nike men's cj elite 2 td football cleat,men's footwear,apparel ,2,1
2017-12-12,13,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-12,13,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-12-12,13,sole e25 elliptical,basketball,fitness ,1,1
2017-12-12,13,team golf new england patriots putter grip,accessories,outdoors ,2,2
2017-12-12,13,team golf tennessee volunteers putter grip,accessories,outdoors ,1,1
2017-12-12,13,the north face women's recon backpack,hunting & shooting,fan shop ,1,1
2017-12-12,13,top flite women's 2017 xl hybrid,golf apparel,outdoors ,1,1
2017-12-12,13,under armour men's compression ev sl slide,electronics,footwear ,1,1
2017-12-12,13,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-12-12,14,adidas brazuca 2017 official match ball,baseball & softball,fitness ,1,1
2017-12-12,14,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-12,14,cleveland golf collegiate my custom wedge 588,women's golf clubs,outdoors ,1,1
2017-12-12,14,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-12-12,14,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-12-12,14,merrell women's siren mid waterproof hiking b,men's golf clubs,outdoors ,1,1
2017-12-12,14,nike men's cj elite 2 td football cleat,men's footwear,apparel ,3,3
2017-12-12,14,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-12-12,14,perfect fitness perfect rip deck,cleats,apparel ,2,2
2017-12-12,14,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-12-12,14,team golf new england patriots putter grip,accessories,outdoors ,1,1
2017-12-12,14,team golf tennessee volunteers putter grip,accessories,outdoors ,1,1
2017-12-12,14,titleist pro v1x high numbers personalized go,electronics,outdoors ,1,1
2017-12-12,14,under armour girls' toddler spine surge runni,shop by sport,golf ,2,2
2017-12-12,14,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-12-12,15,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-12,15,adidas men's germany black crest away tee,girls' apparel,golf ,1,1
2017-12-12,15,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-12-12,15,garmin approach s3 golf gps watch,trade-in,outdoors ,1,1
2017-12-12,15,glove it women's mod oval golf glove,golf balls,outdoors ,1,1
2017-12-12,15,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-12-12,15,nike men's dri-fit victory golf polo,women's apparel,golf ,2,2
2017-12-12,15,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-12-12,15,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,1,1
2017-12-12,15,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-12-12,15,stiga master series st3100 competition indoor,hockey,fitness ,2,2
2017-12-12,15,the north face women's recon backpack,hunting & shooting,fan shop ,1,1
2017-12-12,15,titleist pro v1x high numbers golf balls,electronics,outdoors ,1,1
2017-12-12,15,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-12-12,16,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-12-12,16,diamondback boys' insight 24 performance hybr,basketball,fitness ,3,3
2017-12-12,16,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-12-12,16,field & stream sportsman 16 gun fire safe,fishing,fan shop ,2,2
2017-12-12,16,glove it imperial golf towel,trade-in,outdoors ,1,1
2017-12-12,16,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-12-12,16,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-12-12,16,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-12-12,16,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,1,1
2017-12-12,16,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-12-12,16,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-12-12,16,sole e25 elliptical,basketball,fitness ,1,1
2017-12-12,16,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-12-12,16,team golf texas longhorns putter grip,accessories,outdoors ,1,1
2017-12-12,16,titleist club glove travel cover,golf gloves,outdoors ,3,3
2017-12-12,16,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-12-12,16,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-12-12,17,cleveland golf collegiate my custom wedge 588,women's golf clubs,outdoors ,1,1
2017-12-12,17,cleveland golf women's 588 rtx cb satin chrom,golf apparel,outdoors ,1,1
2017-12-12,17,diamondback boys' insight 24 performance hybr,basketball,fitness ,1,1
2017-12-12,17,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-12-12,17,glove it imperial golf towel,trade-in,outdoors ,2,2
2017-12-12,17,lija women's eyelet sleeveless golf polo,golf shoes,outdoors ,1,1
2017-12-12,17,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,2,2
2017-12-12,17,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,1,1
2017-12-12,17,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-12-12,17,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-12-12,18,adidas kids' rg iii mid football cleat,featured shops,apparel ,2,2
2017-12-12,18,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-12-12,18,mdgolf pittsburgh penguins putter,women's golf clubs,outdoors ,1,1
2017-12-12,18,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-12-12,18,nike men's comfort 2 slide,tennis & racquet,fitness ,2,2
2017-12-12,18,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-12,18,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-12-12,18,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-12-12,18,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-12-12,18,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,2,2
2017-12-12,18,ogio race golf shoes,golf bags & carts,outdoors ,1,1
2017-12-12,18,perfect fitness perfect rip deck,cleats,apparel ,6,6
2017-12-12,18,team golf texas longhorns putter grip,accessories,outdoors ,1,1
2017-12-12,18,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-12-12,18,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-12-12,18,under armour women's ignite slide,electronics,footwear ,1,1
2017-12-12,18,under armour women's micro g skulpt running s,boxing & mma,footwear ,1,1
2017-12-12,18,yakima doubledown ace hitch mount 4-bike rack,strength training,footwear ,1,1
2017-12-12,19,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-12,19,adidas men's germany black crest away tee,girls' apparel,golf ,1,1
2017-12-12,19,bushnell pro x7 jolt slope rangefinder,kids' golf clubs,outdoors ,1,1
2017-12-12,19,diamondback boys' insight 24 performance hybr,basketball,fitness ,1,1
2017-12-12,19,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-12-12,19,garmin approach s4 golf gps watch,kids' golf clubs,outdoors ,1,1
2017-12-12,19,glove it imperial golf towel,trade-in,outdoors ,1,1
2017-12-12,19,lija women's eyelet sleeveless golf polo,golf shoes,outdoors ,1,1
2017-12-12,19,mdgolf pittsburgh penguins putter,women's golf clubs,outdoors ,1,1
2017-12-12,19,merrell women's siren mid waterproof hiking b,men's golf clubs,outdoors ,1,1
2017-12-12,19,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-12-12,19,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-12-12,19,ogio race golf shoes,golf bags & carts,outdoors ,1,1
2017-12-12,19,polar ft4 heart rate monitor,kids' golf clubs,outdoors ,3,3
2017-12-12,19,sole e35 elliptical,strength training,footwear ,2,2
2017-12-12,19,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-12-12,19,under armour kids' mercenary slide,electronics,footwear ,1,1
2017-12-12,19,under armour women's micro g skulpt running s,boxing & mma,footwear ,1,1
2017-12-12,20,adidas kids' f5 messi fg soccer cleat,baseball & softball,fitness ,2,2
2017-12-12,20,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-12,20,cleveland golf women's 588 rtx cb satin chrom,golf apparel,outdoors ,2,2
2017-12-12,20,garmin approach s4 golf gps watch,kids' golf clubs,outdoors ,1,1
2017-12-12,20,nike men's dri-fit victory golf polo,women's apparel,golf ,2,2
2017-12-12,20,nike men's fingertrap max training shoe,soccer,fitness ,2,2
2017-12-12,20,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-12-12,20,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-12-12,20,pelican sunstream 100 kayak,water sports,fan shop ,3,3
2017-12-12,21,adidas brazuca 2017 official match ball,baseball & softball,fitness ,1,1
2017-12-12,21,adidas kids' f5 messi fg soccer cleat,baseball & softball,fitness ,2,2
2017-12-12,21,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-12,21,adidas men's germany black crest away tee,girls' apparel,golf ,1,1
2017-12-12,21,bushnell pro x7 jolt slope rangefinder,kids' golf clubs,outdoors ,1,1
2017-12-12,21,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-12-12,21,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,2,2
2017-12-12,21,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-12,21,nike men's fingertrap max training shoe,soccer,fitness ,3,3
2017-12-12,21,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-12-12,21,ogio race golf shoes,golf bags & carts,outdoors ,1,1
2017-12-12,21,pelican sunstream 100 kayak,water sports,fan shop ,2,2
2017-12-12,21,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-12-12,21,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-12-12,21,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-12-12,21,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-12-12,21,under armour men's compression ev sl slide,electronics,footwear ,1,1
2017-12-12,21,under armour women's ignite slide,electronics,footwear ,1,1
2017-12-12,22,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-12,22,adidas youth germany black/red away match soc,girls' apparel,golf ,3,2
2017-12-12,22,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,3,3
2017-12-12,22,merrell women's grassbow sport hiking shoe,men's golf clubs,outdoors ,1,1
2017-12-12,22,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-12-12,22,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-12-12,22,nike men's dri-fit victory golf polo,women's apparel,golf ,2,2
2017-12-12,22,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-12-12,22,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-12-12,22,ogio race golf shoes,golf bags & carts,outdoors ,1,1
2017-12-12,22,pelican sunstream 100 kayak,water sports,fan shop ,2,2
2017-12-12,22,the north face women's recon backpack,hunting & shooting,fan shop ,1,1
2017-12-12,22,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-12-12,22,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-12-12,22,under armour women's ignite slide,electronics,footwear ,1,1
2017-12-12,23,adidas kids' rg iii mid football cleat,featured shops,apparel ,2,2
2017-12-12,23,bridgestone e6 straight distance nfl carolina,electronics,outdoors ,1,1
2017-12-12,23,bushnell pro x7 jolt slope rangefinder,kids' golf clubs,outdoors ,1,1
2017-12-12,23,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-12-12,23,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-12-12,23,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-12-12,23,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-12,23,nike men's fingertrap max training shoe,soccer,fitness ,1,1
